date,id1,id2,object,value,event,devices
2022-01-02 18:25:01,772,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-02 18:40:01,773,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2022-01-02 18:40:01,774,6,молочный накопитель правый,7.8,Температура вышла за пределы допустимого,sensor_6
2022-01-02 18:55:01,775,7,сырое мясо,5.7,Температура вышла за пределы допустимого,sensor_7
2022-01-02 19:15:01,776,6,молочный накопитель правый,3.8,Температура в пределах допустимого,sensor_6
2022-01-02 19:40:01,777,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2022-01-02 20:00:01,778,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-02 20:10:01,779,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-02 20:15:01,780,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-02 20:25:01,781,3,деликатесы,7.4,Температура вышла за пределы допустимого,sensor_3
2022-01-02 20:25:01,782,4,горка возле первой кассы,4.9,Температура вышла за пределы допустимого,sensor_4
2022-01-02 20:30:00,783,4,горка возле первой кассы,3.9,Температура в пределах допустимого,sensor_4
2022-01-02 20:45:01,784,3,деликатесы,5.7,Температура в пределах допустимого,sensor_3
2022-01-02 21:10:01,785,7,сырое мясо,4.8,Температура вышла за пределы допустимого,sensor_7
2022-01-02 21:20:01,786,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-02 21:35:01,787,1,полукопченые колбасы,3.7,Температура в пределах допустимого,sensor_1
2022-01-02 21:50:01,788,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-02 22:05:01,789,6,молочный накопитель правый,8.1,Температура вышла за пределы допустимого,sensor_6
2022-01-02 22:05:01,790,7,сырое мясо,6.1,Температура вышла за пределы допустимого,sensor_7
2022-01-02 22:15:01,791,6,молочный накопитель правый,6,Температура в пределах допустимого,sensor_6
2022-01-02 23:00:01,792,2,вареные колбасы,7.6,Температура вышла за пределы допустимого,sensor_2
2022-01-02 23:05:01,793,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-02 23:30:00,794,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2022-01-03 00:15:01,795,4,горка возле первой кассы,6.4,Температура вышла за пределы допустимого,sensor_4
2022-01-03 00:30:01,796,4,горка возле первой кассы,3.9,Температура в пределах допустимого,sensor_4
2022-01-03 00:55:01,797,6,молочный накопитель правый,7.9,Температура вышла за пределы допустимого,sensor_6
2022-01-03 01:05:01,798,7,сырое мясо,5.8,Температура вышла за пределы допустимого,sensor_7
2022-01-03 01:15:00,799,6,молочный накопитель правый,5.8,Температура в пределах допустимого,sensor_6
2022-01-03 02:05:01,800,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-03 03:00:01,801,2,вареные колбасы,8,Температура вышла за пределы допустимого,sensor_2
2022-01-03 03:30:01,802,2,вареные колбасы,5.9,Температура в пределах допустимого,sensor_2
2022-01-03 03:55:01,803,6,молочный накопитель правый,7.5,Температура вышла за пределы допустимого,sensor_6
2022-01-03 04:10:01,804,6,молочный накопитель правый,6,Температура в пределах допустимого,sensor_6
2022-01-03 04:20:01,805,4,горка возле первой кассы,5.1,Температура вышла за пределы допустимого,sensor_4
2022-01-03 04:20:01,806,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-03 04:30:01,807,4,горка возле первой кассы,3.5,Температура в пределах допустимого,sensor_4
2022-01-03 05:00:01,808,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-03 06:10:01,809,7,сырое мясо,4.3,Температура вышла за пределы допустимого,sensor_7
2022-01-03 06:15:01,810,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-03 06:55:01,811,6,молочный накопитель правый,7.6,Температура вышла за пределы допустимого,sensor_6
2022-01-03 07:00:01,812,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2022-01-03 07:10:01,813,6,молочный накопитель правый,6,Температура в пределах допустимого,sensor_6
2022-01-03 07:20:01,814,7,сырое мясо,6.1,Температура вышла за пределы допустимого,sensor_7
2022-01-03 07:30:00,815,2,вареные колбасы,5.9,Температура в пределах допустимого,sensor_2
2022-01-03 08:05:01,816,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-03 08:15:01,817,4,горка возле первой кассы,5.6,Температура вышла за пределы допустимого,sensor_4
2022-01-03 08:25:01,818,4,горка возле первой кассы,3.5,Температура в пределах допустимого,sensor_4
2022-01-03 09:25:00,819,1,полукопченые колбасы,4.2,Температура в пределах допустимого,sensor_1
2022-01-03 09:40:01,820,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 09:45:01,821,1,полукопченые колбасы,4.3,Температура в пределах допустимого,sensor_1
2022-01-03 10:10:01,822,1,полукопченые колбасы,6.2,Температура вышла за пределы допустимого,sensor_1
2022-01-03 10:15:01,823,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-03 10:15:01,824,7,сырое мясо,5.7,Температура вышла за пределы допустимого,sensor_7
2022-01-03 10:30:00,825,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 10:35:01,826,1,полукопченые колбасы,4.5,Температура в пределах допустимого,sensor_1
2022-01-03 10:50:01,827,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2022-01-03 10:55:01,828,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 10:55:01,829,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-03 11:05:01,830,1,полукопченые колбасы,4.9,Температура в пределах допустимого,sensor_1
2022-01-03 11:20:01,831,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 11:45:01,832,3,деликатесы,7.1,Температура вышла за пределы допустимого,sensor_3
2022-01-03 11:50:00,833,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2022-01-03 12:00:01,834,3,деликатесы,5.7,Температура в пределах допустимого,sensor_3
2022-01-03 12:10:01,835,1,полукопченые колбасы,5,Температура в пределах допустимого,sensor_1
2022-01-03 12:25:01,836,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 12:50:01,837,6,молочный накопитель правый,8.2,Температура вышла за пределы допустимого,sensor_6
2022-01-03 13:05:00,838,1,полукопченые колбасы,5.1,Температура в пределах допустимого,sensor_1
2022-01-03 13:05:01,839,6,молочный накопитель правый,3.5,Температура в пределах допустимого,sensor_6
2022-01-03 13:10:01,840,7,сырое мясо,5.8,Температура вышла за пределы допустимого,sensor_7
2022-01-03 13:30:00,841,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 13:45:01,842,1,полукопченые колбасы,4.1,Температура в пределах допустимого,sensor_1
2022-01-03 13:55:01,843,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-03 14:00:01,844,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 14:55:01,845,2,вареные колбасы,8.1,Температура вышла за пределы допустимого,sensor_2
2022-01-03 15:40:01,846,6,молочный накопитель правый,8.1,Температура вышла за пределы допустимого,sensor_6
2022-01-03 15:50:01,847,1,полукопченые колбасы,4.9,Температура в пределах допустимого,sensor_1
2022-01-03 15:50:01,848,2,вареные колбасы,5.2,Температура в пределах допустимого,sensor_2
2022-01-03 15:50:01,849,6,молочный накопитель правый,3.5,Температура в пределах допустимого,sensor_6
2022-01-03 16:00:00,850,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-03 16:00:01,851,7,сырое мясо,5.6,Температура вышла за пределы допустимого,sensor_7
2022-01-03 16:05:01,852,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-03 16:15:01,853,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2022-01-03 16:20:01,854,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-03 16:55:01,855,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-03 17:25:01,856,4,горка возле первой кассы,4.9,Температура вышла за пределы допустимого,sensor_4
2022-01-03 17:30:00,857,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-03 17:50:01,858,4,горка возле первой кассы,4,Температура в пределах допустимого,sensor_4
2022-01-03 18:05:01,859,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-03 18:45:01,860,5,молочная продукция,8.2,Температура вышла за пределы допустимого,sensor_5
2022-01-03 19:00:01,861,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2022-01-03 19:05:00,862,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2022-01-03 19:05:01,863,7,сырое мясо,5.7,Температура вышла за пределы допустимого,sensor_7
2022-01-03 19:10:01,864,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-03 19:20:00,865,5,молочная продукция,6,Температура в пределах допустимого,sensor_5
2022-01-03 19:50:01,866,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2022-01-03 19:55:01,867,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-03 20:45:01,868,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-03 21:05:01,869,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-03 21:35:01,870,5,молочная продукция,7.7,Температура вышла за пределы допустимого,sensor_5
2022-01-03 21:55:01,871,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-03 22:05:00,872,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-03 22:15:01,873,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2022-01-03 22:20:00,874,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-03 22:55:01,875,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2022-01-03 22:55:01,876,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-03 23:30:01,877,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2022-01-03 23:55:00,878,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2022-01-04 00:10:01,879,7,сырое мясо,4.4,Температура вышла за пределы допустимого,sensor_7
2022-01-04 00:15:01,880,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-04 00:15:01,881,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-04 00:55:01,882,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-04 01:10:01,883,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2022-01-04 01:15:01,884,7,сырое мясо,6,Температура вышла за пределы допустимого,sensor_7
2022-01-04 01:45:01,885,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-04 01:50:00,886,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-04 01:50:01,887,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-04 02:45:01,888,7,сырое мясо,4.1,Температура вышла за пределы допустимого,sensor_7
2022-01-04 02:50:01,889,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-04 03:00:01,890,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2022-01-04 03:10:01,891,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 03:15:01,892,2,вареные колбасы,8.3,Температура вышла за пределы допустимого,sensor_2
2022-01-04 03:35:01,893,2,вареные колбасы,5.3,Температура в пределах допустимого,sensor_2
2022-01-04 03:50:01,894,7,сырое мясо,5.2,Температура вышла за пределы допустимого,sensor_7
2022-01-04 03:55:01,895,5,молочная продукция,7.9,Температура вышла за пределы допустимого,sensor_5
2022-01-04 04:10:01,896,5,молочная продукция,5.8,Температура в пределах допустимого,sensor_5
2022-01-04 04:20:01,897,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2022-01-04 04:35:00,898,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 04:55:01,899,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-04 05:50:01,900,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-04 06:15:00,901,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-04 06:15:01,902,7,сырое мясо,4.1,Температура вышла за пределы допустимого,sensor_7
2022-01-04 06:20:01,903,7,сырое мясо,3.5,Температура в пределах допустимого,sensor_7
2022-01-04 06:50:01,904,5,молочная продукция,7.8,Температура вышла за пределы допустимого,sensor_5
2022-01-04 07:00:01,905,2,вареные колбасы,8.3,Температура вышла за пределы допустимого,sensor_2
2022-01-04 07:10:01,906,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2022-01-04 07:20:00,907,7,сырое мясо,6,Температура вышла за пределы допустимого,sensor_7
2022-01-04 07:55:00,908,2,вареные колбасы,5.5,Температура в пределах допустимого,sensor_2
2022-01-04 07:55:01,909,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-04 08:05:01,910,5,молочная продукция,6.2,Температура вышла за пределы допустимого,sensor_5
2022-01-04 08:10:01,911,5,молочная продукция,6,Температура в пределах допустимого,sensor_5
2022-01-04 08:55:01,912,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-04 09:00:01,913,7,сырое мясо,4.9,Температура вышла за пределы допустимого,sensor_7
2022-01-04 09:15:01,914,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-04 09:20:01,915,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 09:50:01,916,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-04 10:00:01,917,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-04 10:10:01,918,5,молочная продукция,5.7,Температура в пределах допустимого,sensor_5
2022-01-04 10:55:01,919,2,вареные колбасы,8.3,Температура вышла за пределы допустимого,sensor_2
2022-01-04 11:00:01,920,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-04 11:20:01,921,1,полукопченые колбасы,6.1,Температура вышла за пределы допустимого,sensor_1
2022-01-04 11:25:01,922,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2022-01-04 11:55:00,923,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2022-01-04 12:00:01,924,2,вареные колбасы,5.3,Температура в пределах допустимого,sensor_2
2022-01-04 12:00:01,925,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-04 12:10:00,926,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-04 12:30:01,927,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-04 12:45:01,928,5,молочная продукция,8.1,Температура вышла за пределы допустимого,sensor_5
2022-01-04 13:00:02,929,7,сырое мясо,6,Температура вышла за пределы допустимого,sensor_7
2022-01-04 13:10:01,930,5,молочная продукция,5.7,Температура в пределах допустимого,sensor_5
2022-01-04 13:30:01,931,1,полукопченые колбасы,6.1,Температура вышла за пределы допустимого,sensor_1
2022-01-04 13:35:00,932,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-04 14:00:01,933,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-04 15:00:01,934,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-04 15:05:01,935,7,сырое мясо,4.2,Температура вышла за пределы допустимого,sensor_7
2022-01-04 15:10:01,936,2,вареные колбасы,8,Температура вышла за пределы допустимого,sensor_2
2022-01-04 15:10:01,937,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-04 15:35:01,938,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 15:35:01,939,2,вареные колбасы,5.8,Температура в пределах допустимого,sensor_2
2022-01-04 15:50:01,940,5,молочная продукция,8.5,Температура вышла за пределы допустимого,sensor_5
2022-01-04 15:55:01,941,5,молочная продукция,3.2,Температура в пределах допустимого,sensor_5
2022-01-04 16:00:01,942,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-04 16:00:02,943,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-04 16:05:01,944,1,полукопченые колбасы,4.4,Температура в пределах допустимого,sensor_1
2022-01-04 16:25:01,945,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-04 16:45:01,946,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 16:55:01,947,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-04 17:50:01,948,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-04 17:55:01,949,1,полукопченые колбасы,5.4,Температура в пределах допустимого,sensor_1
2022-01-04 18:10:00,950,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2022-01-04 18:35:01,951,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-04 18:40:01,952,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-04 18:50:02,953,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2022-01-04 19:10:01,954,5,молочная продукция,5.5,Температура в пределах допустимого,sensor_5
2022-01-04 19:15:00,955,2,вареные колбасы,7.9,Температура вышла за пределы допустимого,sensor_2
2022-01-04 19:35:01,956,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2022-01-04 19:40:00,957,2,вареные колбасы,5.9,Температура в пределах допустимого,sensor_2
2022-01-04 19:50:00,958,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-04 19:50:01,959,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-04 20:30:00,960,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2022-01-04 21:00:01,961,7,сырое мясо,4.4,Температура вышла за пределы допустимого,sensor_7
2022-01-04 21:05:01,962,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-04 21:45:01,963,5,молочная продукция,8.4,Температура вышла за пределы допустимого,sensor_5
2022-01-04 21:50:01,964,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-04 22:00:01,965,7,сырое мясо,6.4,Температура вышла за пределы допустимого,sensor_7
2022-01-04 22:10:01,966,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-04 22:10:01,967,5,молочная продукция,5.4,Температура в пределах допустимого,sensor_5
2022-01-04 22:20:01,968,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-04 22:55:01,969,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-04 23:05:01,970,2,вареные колбасы,8.1,Температура вышла за пределы допустимого,sensor_2
2022-01-04 23:20:01,971,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-04 23:30:01,972,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2022-01-05 00:00:01,973,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2022-01-05 00:15:00,974,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 00:30:00,975,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 00:50:01,976,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-05 00:55:01,977,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2022-01-05 01:05:01,978,5,молочная продукция,5.8,Температура в пределах допустимого,sensor_5
2022-01-05 01:25:01,979,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 01:50:01,980,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2022-01-05 01:50:01,981,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-05 02:50:00,982,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 03:05:00,983,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 03:05:01,984,7,сырое мясо,4.7,Температура вышла за пределы допустимого,sensor_7
2022-01-05 03:10:01,985,2,вареные колбасы,8.2,Температура вышла за пределы допустимого,sensor_2
2022-01-05 03:15:01,986,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 03:50:01,987,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 03:50:01,988,5,молочная продукция,7.8,Температура вышла за пределы допустимого,sensor_5
2022-01-05 04:00:01,989,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-05 04:00:01,990,2,вареные колбасы,5.8,Температура в пределах допустимого,sensor_2
2022-01-05 04:05:01,991,5,молочная продукция,5.5,Температура в пределах допустимого,sensor_5
2022-01-05 04:05:01,992,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-05 04:10:01,993,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2022-01-05 04:50:01,994,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 04:55:01,995,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-05 05:35:01,996,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-05 05:45:00,997,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-05 06:00:01,998,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 06:10:00,999,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-05 06:45:01,1000,7,сырое мясо,5.6,Температура вышла за пределы допустимого,sensor_7
2022-01-05 06:55:01,1001,5,молочная продукция,7.7,Температура вышла за пределы допустимого,sensor_5
2022-01-05 07:05:01,1002,5,молочная продукция,5.5,Температура в пределах допустимого,sensor_5
2022-01-05 07:10:01,1003,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2022-01-05 07:30:01,1004,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 07:50:01,1005,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 07:55:01,1006,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 08:00:01,1007,2,вареные колбасы,5.3,Температура в пределах допустимого,sensor_2
2022-01-05 09:00:01,1008,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-05 09:10:00,1009,1,полукопченые колбасы,6.1,Температура вышла за пределы допустимого,sensor_1
2022-01-05 09:10:01,1010,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-05 09:30:01,1011,1,полукопченые колбасы,5.6,Температура в пределах допустимого,sensor_1
2022-01-05 09:45:01,1012,5,молочная продукция,8.4,Температура вышла за пределы допустимого,sensor_5
2022-01-05 09:55:01,1013,7,сырое мясо,6.1,Температура вышла за пределы допустимого,sensor_7
2022-01-05 10:05:01,1014,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2022-01-05 10:20:01,1015,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-05 11:00:01,1016,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-05 11:05:01,1017,2,вареные колбасы,7.9,Температура вышла за пределы допустимого,sensor_2
2022-01-05 11:10:01,1018,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-05 11:50:01,1019,7,сырое мясо,5.1,Температура вышла за пределы допустимого,sensor_7
2022-01-05 12:00:01,1020,1,полукопченые колбасы,6.8,Температура вышла за пределы допустимого,sensor_1
2022-01-05 12:00:01,1021,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2022-01-05 12:00:01,1022,3,деликатесы,6.8,Температура вышла за пределы допустимого,sensor_3
2022-01-05 12:05:00,1023,3,деликатесы,5.5,Температура в пределах допустимого,sensor_3
2022-01-05 12:05:01,1024,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 12:40:01,1025,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2022-01-05 12:40:01,1026,5,молочная продукция,8.7,Температура вышла за пределы допустимого,sensor_5
2022-01-05 12:50:01,1027,7,сырое мясо,6.4,Температура вышла за пределы допустимого,sensor_7
2022-01-05 13:10:01,1028,5,молочная продукция,5.3,Температура в пределах допустимого,sensor_5
2022-01-05 13:30:01,1029,1,полукопченые колбасы,6.7,Температура вышла за пределы допустимого,sensor_1
2022-01-05 14:00:01,1030,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-05 14:15:01,1031,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 14:55:01,1032,2,вареные колбасы,7.5,Температура вышла за пределы допустимого,sensor_2
2022-01-05 15:00:01,1033,7,сырое мясо,4.5,Температура вышла за пределы допустимого,sensor_7
2022-01-05 15:10:01,1034,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 15:15:00,1035,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-05 15:25:00,1036,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2022-01-05 15:45:01,1037,5,молочная продукция,8.5,Температура вышла за пределы допустимого,sensor_5
2022-01-05 15:55:01,1038,7,сырое мясо,6.3,Температура вышла за пределы допустимого,sensor_7
2022-01-05 16:00:01,1039,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2022-01-05 16:10:01,1040,5,молочная продукция,5.4,Температура в пределах допустимого,sensor_5
2022-01-05 16:30:00,1041,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2022-01-05 16:55:01,1042,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 17:10:00,1043,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 18:00:01,1044,7,сырое мясо,4.7,Температура вышла за пределы допустимого,sensor_7
2022-01-05 18:10:01,1045,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-05 18:40:01,1046,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-05 18:50:01,1047,7,сырое мясо,6.2,Температура вышла за пределы допустимого,sensor_7
2022-01-05 19:05:01,1048,2,вареные колбасы,8.6,Температура вышла за пределы допустимого,sensor_2
2022-01-05 19:05:01,1049,5,молочная продукция,5.5,Температура в пределах допустимого,sensor_5
2022-01-05 19:50:00,1050,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-05 19:55:01,1051,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-05 20:05:01,1052,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2022-01-05 20:10:01,1053,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2022-01-05 20:55:00,1054,7,сырое мясо,5.4,Температура вышла за пределы допустимого,sensor_7
2022-01-05 21:10:01,1055,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-05 21:40:01,1056,5,молочная продукция,7.9,Температура вышла за пределы допустимого,sensor_5
2022-01-05 21:55:01,1057,7,сырое мясо,6.3,Температура вышла за пределы допустимого,sensor_7
2022-01-05 22:05:01,1058,5,молочная продукция,5.5,Температура в пределах допустимого,sensor_5
